age	gender	firstHalf	final	halfPace	fullPace	secondHalf	secondHalfPace	BQ	diffPace	ID
24	W	02:03:05	04:21:49	563.740458015267	599.580152671756	02:18:44	635.419847328244	0	71.679389312977	13510
29	W	01:57:12	04:21:49	536.793893129771	599.580152671756	02:24:37	662.36641221374	0	125.572519083969	13511
28	M	01:51:33	04:21:49	510.916030534351	599.580152671756	02:30:16	688.24427480916	0	177.328244274809	13512
52	M	01:50:22	04:21:50	505.496183206107	599.618320610687	02:31:28	693.740458015267	0	188.24427480916	13513
48	M	01:56:17	04:21:50	532.595419847328	599.618320610687	02:25:33	666.641221374046	0	134.045801526718	13514
30	W	01:56:21	04:21:50	532.900763358779	599.618320610687	02:25:29	666.335877862595	0	133.435114503817	13515
32	W	02:03:43	04:21:50	566.641221374046	599.618320610687	02:18:07	632.595419847328	0	65.9541984732824	13516
51	W	01:54:16	04:21:51	523.358778625954	599.656488549618	02:27:35	675.954198473282	0	152.595419847328	13517
48	W	01:53:53	04:21:51	521.603053435114	599.656488549618	02:27:58	677.709923664122	0	156.106870229008	13518
41	M	01:48:51	04:21:51	498.549618320611	599.656488549618	02:33:00	700.763358778626	0	202.213740458015	13519
27	M	01:58:35	04:21:51	543.129770992366	599.656488549618	02:23:16	656.18320610687	0	113.053435114504	13520
34	W	01:54:47	04:21:51	525.725190839695	599.656488549618	02:27:04	673.587786259542	0	147.862595419847	13521
48	M	01:57:55	04:21:51	540.076335877863	599.656488549618	02:23:56	659.236641221374	0	119.160305343511	13522
31	W	02:01:41	04:21:51	557.328244274809	599.656488549618	02:20:10	641.984732824428	0	84.6564885496183	13523
50	W	02:06:10	04:21:52	577.862595419847	599.69465648855	02:15:42	621.526717557252	0	43.6641221374045	13524
35	M	01:55:56	04:21:52	530.992366412214	599.69465648855	02:25:56	668.396946564886	0	137.404580152672	13525
46	M	02:00:27	04:21:52	551.679389312977	599.69465648855	02:21:25	647.709923664122	0	96.030534351145	13526
41	W	01:59:36	04:21:52	547.786259541985	599.69465648855	02:22:16	651.603053435114	0	103.81679389313	13527
50	M	01:52:46	04:21:53	516.488549618321	599.732824427481	02:29:07	682.977099236641	0	166.488549618321	13528
42	M	01:51:26	04:21:53	510.381679389313	599.732824427481	02:30:27	689.083969465649	0	178.702290076336	13529
45	M	02:00:31	04:21:53	551.984732824428	599.732824427481	02:21:22	647.480916030534	0	95.4961832061068	13530
40	M	01:52:02	04:21:53	513.129770992366	599.732824427481	02:29:51	686.335877862595	0	173.206106870229	13531
37	W	01:56:47	04:21:54	534.885496183206	599.770992366412	02:25:07	664.656488549618	0	129.770992366412	13532
32	M	01:58:35	04:21:54	543.129770992366	599.770992366412	02:23:19	656.412213740458	0	113.282442748092	13533
44	W	01:56:59	04:21:54	535.801526717557	599.770992366412	02:24:55	663.740458015267	0	127.93893129771	13534
62	M	01:56:24	04:21:55	533.129770992366	599.809160305344	02:25:31	666.488549618321	0	133.358778625954	13535
40	M	01:52:11	04:21:55	513.81679389313	599.809160305344	02:29:44	685.801526717557	0	171.984732824428	13536
32	M	01:57:27	04:21:55	537.93893129771	599.809160305344	02:24:28	661.679389312977	0	123.740458015267	13537
52	W	01:53:57	04:21:55	521.908396946565	599.809160305344	02:27:58	677.709923664122	0	155.801526717557	13538
28	W	01:57:54	04:21:55	540	599.809160305344	02:24:01	659.618320610687	0	119.618320610687	13539
47	M	02:01:08	04:21:55	554.809160305344	599.809160305344	02:20:47	644.809160305344	0	90	13540
33	M	01:51:12	04:21:56	509.312977099237	599.847328244275	02:30:44	690.381679389313	0	181.068702290076	13541
52	M	01:54:16	04:21:56	523.358778625954	599.847328244275	02:27:40	676.335877862595	0	152.977099236641	13542
29	M	01:55:29	04:21:56	528.931297709924	599.847328244275	02:26:27	670.763358778626	0	141.832061068702	13543
34	M	01:57:33	04:21:56	538.396946564886	599.847328244275	02:24:23	661.297709923664	0	122.900763358779	13544
28	W	01:56:41	04:21:56	534.427480916031	599.847328244275	02:25:15	665.267175572519	0	130.839694656489	13545
44	M	01:56:54	04:21:56	535.419847328244	599.847328244275	02:25:02	664.274809160305	0	128.854961832061	13546
31	M	01:59:01	04:21:56	545.114503816794	599.847328244275	02:22:55	654.580152671756	0	109.465648854962	13547
42	M	01:48:08	04:21:57	495.267175572519	599.885496183206	02:33:49	704.503816793893	0	209.236641221374	13548
33	M	01:48:25	04:21:57	496.564885496183	599.885496183206	02:33:32	703.206106870229	0	206.641221374046	13549
42	W	01:56:05	04:21:57	531.679389312977	599.885496183206	02:25:52	668.091603053435	0	136.412213740458	13550
44	M	01:57:46	04:21:57	539.389312977099	599.885496183206	02:24:11	660.381679389313	0	120.992366412214	13551
41	W	01:58:58	04:21:58	544.885496183206	599.923664122137	02:23:00	654.961832061069	0	110.076335877863	13552
32	W	01:52:29	04:21:58	515.190839694656	599.923664122137	02:29:29	684.656488549618	0	169.465648854962	13553
34	M	01:56:43	04:21:58	534.580152671756	599.923664122137	02:25:15	665.267175572519	0	130.687022900763	13554
30	M	01:59:48	04:21:58	548.702290076336	599.923664122137	02:22:10	651.145038167939	0	102.442748091603	13555
52	M	01:59:23	04:21:58	546.793893129771	599.923664122137	02:22:35	653.053435114504	0	106.259541984733	13556
38	W	01:58:44	04:21:58	543.81679389313	599.923664122137	02:23:14	656.030534351145	0	112.213740458015	13557
33	W	01:56:25	04:21:59	533.206106870229	599.961832061069	02:25:34	666.717557251908	0	133.511450381679	13558
46	M	01:47:43	04:21:59	493.358778625954	599.961832061069	02:34:16	706.564885496183	0	213.206106870229	13559
63	M	02:01:34	04:21:59	556.793893129771	599.961832061069	02:20:25	643.129770992366	0	86.3358778625953	13560
37	W	01:50:42	04:21:59	507.022900763359	599.961832061069	02:31:17	692.900763358779	0	185.87786259542	13561
53	M	01:55:11	04:22:00	527.557251908397	600	02:26:49	672.442748091603	0	144.885496183206	13562
30	M	01:46:45	04:22:00	488.931297709924	600	02:35:15	711.068702290076	0	222.137404580153	13563
58	M	01:49:38	04:22:00	502.137404580153	600	02:32:22	697.862595419847	0	195.725190839695	13564
32	W	01:58:49	04:22:00	544.198473282443	600	02:23:11	655.801526717557	0	111.603053435114	13565
26	M	01:52:15	04:22:01	514.12213740458	600.038167938931	02:29:46	685.954198473282	0	171.832061068702	13566
36	W	01:56:50	04:22:01	535.114503816794	600.038167938931	02:25:11	664.961832061069	0	129.847328244275	13567
48	M	01:54:43	04:22:01	525.419847328244	600.038167938931	02:27:18	674.656488549618	0	149.236641221374	13568
25	M	01:47:12	04:22:01	490.992366412214	600.038167938931	02:34:49	709.083969465649	0	218.091603053435	13569
42	M	01:53:42	04:22:01	520.763358778626	600.038167938931	02:28:19	679.312977099237	0	158.549618320611	13570
44	M	02:02:23	04:22:02	560.534351145038	600.076335877863	02:19:39	639.618320610687	0	79.0839694656489	13571
25	W	01:49:40	04:22:03	502.290076335878	600.114503816794	02:32:23	697.93893129771	0	195.648854961832	13572
33	W	02:02:08	04:22:03	559.389312977099	600.114503816794	02:19:55	640.839694656489	0	81.4503816793892	13573
44	M	01:48:22	04:22:03	496.335877862595	600.114503816794	02:33:41	703.893129770992	0	207.557251908397	13574
38	W	02:03:46	04:22:03	566.870229007634	600.114503816794	02:18:17	633.358778625954	0	66.4885496183206	13575
41	M	01:56:15	04:22:03	532.442748091603	600.114503816794	02:25:48	667.786259541985	0	135.343511450382	13576
32	W	01:58:14	04:22:03	541.526717557252	600.114503816794	02:23:49	658.702290076336	0	117.175572519084	13577
39	M	01:58:01	04:22:04	540.534351145038	600.152671755725	02:24:03	659.770992366412	0	119.236641221374	13578
46	W	01:54:30	04:22:04	524.427480916031	600.152671755725	02:27:34	675.87786259542	0	151.450381679389	13579
33	M	01:56:46	04:22:04	534.809160305344	600.152671755725	02:25:18	665.496183206107	0	130.687022900763	13580
50	M	02:01:15	04:22:05	555.343511450382	600.190839694656	02:20:50	645.038167938931	0	89.6946564885496	13581
51	M	01:52:55	04:22:05	517.175572519084	600.190839694656	02:29:10	683.206106870229	0	166.030534351145	13582
27	W	01:56:07	04:22:06	531.832061068702	600.229007633588	02:25:59	668.625954198473	0	136.793893129771	13583
49	M	01:51:08	04:22:06	509.007633587786	600.229007633588	02:30:58	691.450381679389	0	182.442748091603	13584
24	W	01:53:56	04:22:07	521.832061068702	600.267175572519	02:28:11	678.702290076336	0	156.870229007634	13585
27	M	01:46:58	04:22:07	489.923664122137	600.267175572519	02:35:09	710.610687022901	0	220.687022900763	13586
51	M	01:52:35	04:22:08	515.648854961832	600.30534351145	02:29:33	684.961832061069	0	169.312977099237	13587
28	W	01:51:02	04:22:08	508.549618320611	600.30534351145	02:31:06	692.06106870229	0	183.511450381679	13588
52	M	01:52:58	04:22:08	517.404580152672	600.30534351145	02:29:10	683.206106870229	0	165.801526717557	13589
47	M	01:55:51	04:22:09	530.610687022901	600.343511450382	02:26:18	670.076335877863	0	139.465648854962	13590
28	M	02:04:16	04:22:09	569.160305343511	600.343511450382	02:17:53	631.526717557252	0	62.3664122137404	13591
34	M	01:51:16	04:22:09	509.618320610687	600.343511450382	02:30:53	691.068702290076	0	181.450381679389	13592
49	W	01:56:47	04:22:09	534.885496183206	600.343511450382	02:25:22	665.801526717557	0	130.916030534351	13593
32	M	01:49:07	04:22:09	499.770992366412	600.343511450382	02:33:02	700.916030534351	0	201.145038167939	13594
29	W	01:54:43	04:22:10	525.419847328244	600.381679389313	02:27:27	675.343511450382	0	149.923664122137	13595
30	W	01:58:07	04:22:10	540.992366412214	600.381679389313	02:24:03	659.770992366412	0	118.778625954198	13596
34	W	01:54:04	04:22:11	522.442748091603	600.419847328244	02:28:07	678.396946564886	0	155.954198473282	13597
19	W	01:57:41	04:22:11	539.007633587786	600.419847328244	02:24:30	661.832061068702	0	122.824427480916	13598
51	M	01:54:59	04:22:11	526.641221374046	600.419847328244	02:27:12	674.198473282443	0	147.557251908397	13599
46	W	01:59:12	04:22:12	545.954198473282	600.458015267176	02:23:00	654.961832061069	0	109.007633587786	13600
26	M	01:51:37	04:22:13	511.221374045802	600.496183206107	02:30:36	689.770992366412	0	178.549618320611	13601
39	M	01:46:44	04:22:13	488.854961832061	600.496183206107	02:35:29	712.137404580153	0	223.282442748092	13602
23	W	01:56:03	04:22:13	531.526717557252	600.496183206107	02:26:10	669.465648854962	0	137.93893129771	13603
40	W	01:58:17	04:22:13	541.75572519084	600.496183206107	02:23:56	659.236641221374	0	117.480916030534	13604
34	M	01:47:58	04:22:14	494.503816793893	600.534351145038	02:34:16	706.564885496183	0	212.06106870229	13605
46	M	01:59:43	04:22:14	548.320610687023	600.534351145038	02:22:31	652.748091603053	0	104.427480916031	13606
43	M	01:51:09	04:22:14	509.083969465649	600.534351145038	02:31:05	691.984732824428	0	182.900763358779	13607
44	M	01:59:12	04:22:15	545.954198473282	600.572519083969	02:23:03	655.190839694656	0	109.236641221374	13608
52	M	01:59:36	04:22:15	547.786259541985	600.572519083969	02:22:39	653.358778625954	0	105.572519083969	13609
38	W	02:03:09	04:22:15	564.045801526718	600.572519083969	02:19:06	637.099236641221	0	73.0534351145038	13610
28	M	01:56:44	04:22:16	534.656488549618	600.610687022901	02:25:32	666.564885496183	0	131.908396946565	13611
52	M	02:03:37	04:22:16	566.18320610687	600.610687022901	02:18:39	635.038167938931	0	68.8549618320611	13612
46	M	01:49:46	04:22:17	502.748091603053	600.648854961832	02:32:31	698.549618320611	0	195.801526717557	13613
56	M	01:56:15	04:22:17	532.442748091603	600.648854961832	02:26:02	668.854961832061	0	136.412213740458	13614
30	M	01:54:35	04:22:17	524.809160305344	600.648854961832	02:27:42	676.488549618321	0	151.679389312977	13615
42	M	01:54:52	04:22:17	526.106870229008	600.648854961832	02:27:25	675.190839694656	0	149.083969465649	13616
30	W	01:48:47	04:22:17	498.24427480916	600.648854961832	02:33:30	703.053435114504	0	204.809160305343	13617
35	M	01:56:24	04:22:18	533.129770992366	600.687022900763	02:25:54	668.24427480916	0	135.114503816794	13618
54	W	02:03:55	04:22:18	567.557251908397	600.687022900763	02:18:23	633.81679389313	0	66.2595419847328	13619
35	W	01:56:52	04:22:18	535.267175572519	600.687022900763	02:25:26	666.106870229008	0	130.839694656489	13620
36	M	01:56:34	04:22:19	533.893129770992	600.725190839695	02:25:45	667.557251908397	0	133.664122137405	13621
34	M	01:59:28	04:22:19	547.175572519084	600.725190839695	02:22:51	654.274809160305	0	107.099236641221	13622
37	M	01:51:20	04:22:19	509.923664122137	600.725190839695	02:30:59	691.526717557252	0	181.603053435114	13623
29	M	01:52:55	04:22:19	517.175572519084	600.725190839695	02:29:24	684.274809160305	0	167.099236641221	13624
25	M	01:45:57	04:22:19	485.267175572519	600.725190839695	02:36:22	716.18320610687	0	230.916030534351	13625
45	M	01:52:08	04:22:20	513.587786259542	600.763358778626	02:30:12	687.93893129771	0	174.351145038168	13626
39	M	01:56:55	04:22:20	535.496183206107	600.763358778626	02:25:25	666.030534351145	0	130.534351145038	13627
59	M	01:54:16	04:22:20	523.358778625954	600.763358778626	02:28:04	678.167938931298	0	154.809160305344	13628
57	M	01:52:21	04:22:20	514.580152671756	600.763358778626	02:29:59	686.946564885496	0	172.36641221374	13629
28	M	01:56:09	04:22:20	531.984732824428	600.763358778626	02:26:11	669.541984732824	0	137.557251908397	13630
51	M	01:56:11	04:22:22	532.137404580153	600.839694656489	02:26:11	669.541984732824	0	137.404580152672	13631
38	W	01:57:06	04:22:22	536.335877862595	600.839694656489	02:25:16	665.343511450382	0	129.007633587786	13632
41	M	01:57:41	04:22:22	539.007633587786	600.839694656489	02:24:41	662.671755725191	0	123.664122137405	13633
46	M	01:57:35	04:22:22	538.549618320611	600.839694656489	02:24:47	663.129770992366	0	124.580152671756	13634
62	M	01:53:54	04:22:23	521.679389312977	600.87786259542	02:28:29	680.076335877863	0	158.396946564885	13635
50	M	01:50:45	04:22:23	507.251908396947	600.87786259542	02:31:38	694.503816793893	0	187.251908396947	13636
41	M	01:58:22	04:22:23	542.137404580153	600.87786259542	02:24:01	659.618320610687	0	117.480916030534	13637
52	M	01:58:58	04:22:24	544.885496183206	600.916030534351	02:23:26	656.946564885496	0	112.06106870229	13638
19	M	01:48:02	04:22:24	494.809160305344	600.916030534351	02:34:22	707.022900763359	0	212.213740458015	13639
25	M	01:58:37	04:22:25	543.282442748092	600.954198473282	02:23:48	658.625954198473	0	115.343511450382	13640
66	M	01:51:16	04:22:25	509.618320610687	600.954198473282	02:31:09	692.290076335878	0	182.671755725191	13641
42	M	02:02:31	04:22:25	561.145038167939	600.954198473282	02:19:54	640.763358778626	0	79.618320610687	13642
31	M	01:57:49	04:22:26	539.618320610687	600.992366412214	02:24:37	662.36641221374	0	122.748091603053	13643
41	W	01:57:24	04:22:26	537.709923664122	600.992366412214	02:25:02	664.274809160305	0	126.564885496183	13644
55	M	01:56:12	04:22:26	532.213740458015	600.992366412214	02:26:14	669.770992366412	0	137.557251908397	13645
40	W	01:59:33	04:22:27	547.557251908397	601.030534351145	02:22:54	654.503816793893	0	106.946564885496	13646
39	M	01:49:36	04:22:27	501.984732824428	601.030534351145	02:32:51	700.076335877863	0	198.091603053435	13647
54	M	01:54:35	04:22:28	524.809160305344	601.068702290076	02:27:53	677.328244274809	0	152.519083969466	13648
30	W	01:59:59	04:22:28	549.541984732824	601.068702290076	02:22:29	652.595419847328	0	103.053435114504	13649
30	M	01:51:13	04:22:28	509.389312977099	601.068702290076	02:31:15	692.748091603053	0	183.358778625954	13650
32	M	01:53:19	04:22:28	519.007633587786	601.068702290076	02:29:09	683.129770992366	0	164.12213740458	13651
69	M	01:54:26	04:22:28	524.12213740458	601.068702290076	02:28:02	678.015267175572	0	153.893129770992	13652
48	M	01:57:58	04:22:29	540.30534351145	601.106870229008	02:24:31	661.908396946565	0	121.603053435115	13653
41	W	01:58:47	04:22:29	544.045801526718	601.106870229008	02:23:42	658.167938931298	0	114.12213740458	13654
43	M	01:50:54	04:22:29	507.93893129771	601.106870229008	02:31:35	694.274809160305	0	186.335877862595	13655
27	M	01:53:45	04:22:29	520.992366412214	601.106870229008	02:28:44	681.221374045802	0	160.229007633588	13656
35	M	01:57:04	04:22:29	536.18320610687	601.106870229008	02:25:25	666.030534351145	0	129.847328244275	13657
44	M	01:49:10	04:22:30	500	601.145038167939	02:33:20	702.290076335878	0	202.290076335878	13658
34	M	01:58:59	04:22:30	544.961832061069	601.145038167939	02:23:31	657.328244274809	0	112.366412213741	13659
28	M	01:57:23	04:22:30	537.63358778626	601.145038167939	02:25:07	664.656488549618	0	127.022900763359	13660
47	M	01:55:53	04:22:31	530.763358778626	601.18320610687	02:26:38	671.603053435114	0	140.839694656489	13661
45	M	01:47:07	04:22:31	490.610687022901	601.18320610687	02:35:24	711.75572519084	0	221.145038167939	13662
29	M	01:54:02	04:22:31	522.290076335878	601.18320610687	02:28:29	680.076335877863	0	157.786259541985	13663
39	M	01:57:12	04:22:31	536.793893129771	601.18320610687	02:25:19	665.572519083969	0	128.778625954198	13664
43	W	01:56:44	04:22:32	534.656488549618	601.221374045802	02:25:48	667.786259541985	0	133.129770992367	13665
54	W	01:57:39	04:22:32	538.854961832061	601.221374045802	02:24:53	663.587786259542	0	124.732824427481	13666
52	M	01:58:57	04:22:33	544.809160305344	601.259541984733	02:23:36	657.709923664122	0	112.900763358779	13667
54	M	01:56:20	04:22:33	532.824427480916	601.259541984733	02:26:13	669.69465648855	0	136.870229007634	13668
27	W	01:59:09	04:22:33	545.725190839695	601.259541984733	02:23:24	656.793893129771	0	111.068702290076	13669
41	W	01:59:26	04:22:33	547.022900763359	601.259541984733	02:23:07	655.496183206107	0	108.473282442748	13670
37	M	01:55:55	04:22:34	530.916030534351	601.297709923664	02:26:39	671.679389312977	0	140.763358778626	13671
59	M	01:57:16	04:22:35	537.099236641221	601.335877862595	02:25:19	665.572519083969	0	128.473282442748	13672
59	M	01:57:26	04:22:35	537.862595419847	601.335877862595	02:25:09	664.809160305344	0	126.946564885496	13673
57	M	01:59:38	04:22:35	547.93893129771	601.335877862595	02:22:57	654.732824427481	0	106.793893129771	13674
32	M	01:54:00	04:22:35	522.137404580153	601.335877862595	02:28:35	680.534351145038	0	158.396946564886	13675
47	M	01:54:57	04:22:35	526.488549618321	601.335877862595	02:27:38	676.18320610687	0	149.69465648855	13676
41	W	01:56:51	04:22:36	535.190839694656	601.374045801527	02:25:45	667.557251908397	0	132.366412213741	13677
31	M	01:44:48	04:22:36	480	601.374045801527	02:37:48	722.748091603053	0	242.748091603053	13678
45	M	01:54:48	04:22:37	525.801526717557	601.412213740458	02:27:49	677.022900763359	0	151.221374045802	13679
39	M	01:57:54	04:22:37	540	601.412213740458	02:24:43	662.824427480916	0	122.824427480916	13680
32	M	01:47:59	04:22:37	494.580152671756	601.412213740458	02:34:38	708.24427480916	0	213.664122137405	13681
42	W	01:56:00	04:22:37	531.297709923664	601.412213740458	02:26:37	671.526717557252	0	140.229007633588	13682
51	M	01:56:13	04:22:38	532.290076335878	601.450381679389	02:26:25	670.610687022901	0	138.320610687023	13683
54	M	01:45:20	04:22:38	482.442748091603	601.450381679389	02:37:18	720.458015267176	0	238.015267175573	13684
48	M	02:02:34	04:22:38	561.374045801527	601.450381679389	02:20:04	641.526717557252	0	80.1526717557252	13685
55	M	01:43:59	04:22:38	476.259541984733	601.450381679389	02:38:39	726.641221374046	0	250.381679389313	13686
25	W	01:54:59	04:22:39	526.641221374046	601.488549618321	02:27:40	676.335877862595	0	149.69465648855	13687
35	W	01:58:59	04:22:39	544.961832061069	601.488549618321	02:23:40	658.015267175572	0	113.053435114504	13688
37	M	01:43:15	04:22:39	472.900763358779	601.488549618321	02:39:24	730.076335877863	0	257.175572519084	13689
62	M	01:59:35	04:22:39	547.709923664122	601.488549618321	02:23:04	655.267175572519	0	107.557251908397	13690
46	M	01:44:56	04:22:40	480.610687022901	601.526717557252	02:37:44	722.442748091603	0	241.832061068702	13691
42	M	01:55:06	04:22:40	527.175572519084	601.526717557252	02:27:34	675.87786259542	0	148.702290076336	13692
40	M	01:49:07	04:22:40	499.770992366412	601.526717557252	02:33:33	703.282442748092	0	203.511450381679	13693
50	M	01:54:07	04:22:40	522.671755725191	601.526717557252	02:28:33	680.381679389313	0	157.709923664122	13694
26	M	01:58:03	04:22:40	540.687022900763	601.526717557252	02:24:37	662.36641221374	0	121.679389312977	13695
35	M	01:58:57	04:22:40	544.809160305344	601.526717557252	02:23:43	658.24427480916	0	113.435114503817	13696
36	M	01:43:25	04:22:41	473.664122137405	601.564885496183	02:39:16	729.465648854962	0	255.801526717557	13697
42	M	02:00:59	04:22:41	554.12213740458	601.564885496183	02:21:42	649.007633587786	0	94.8854961832061	13698
51	M	01:55:08	04:22:41	527.328244274809	601.564885496183	02:27:33	675.801526717557	0	148.473282442748	13699
60	M	02:04:20	04:22:42	569.465648854962	601.603053435114	02:18:22	633.740458015267	0	64.2748091603054	13700
39	M	01:57:05	04:22:42	536.259541984733	601.603053435114	02:25:37	666.946564885496	0	130.687022900763	13701
48	M	01:54:40	04:22:42	525.190839694656	601.603053435114	02:28:02	678.015267175572	0	152.824427480916	13702
43	W	01:56:58	04:22:42	535.725190839695	601.603053435114	02:25:44	667.480916030534	0	131.75572519084	13703
28	W	01:57:47	04:22:42	539.465648854962	601.603053435114	02:24:55	663.740458015267	0	124.274809160305	13704
29	M	01:56:13	04:22:42	532.290076335878	601.603053435114	02:26:29	670.916030534351	0	138.625954198473	13705
37	M	01:48:25	04:22:43	496.564885496183	601.641221374046	02:34:18	706.717557251908	0	210.152671755725	13706
35	W	01:59:05	04:22:43	545.419847328244	601.641221374046	02:23:38	657.862595419847	0	112.442748091603	13707
31	M	02:00:53	04:22:43	553.664122137405	601.641221374046	02:21:50	649.618320610687	0	95.9541984732825	13708
36	M	01:44:10	04:22:43	477.099236641221	601.641221374046	02:38:33	726.18320610687	0	249.083969465649	13709
50	M	01:51:06	04:22:43	508.854961832061	601.641221374046	02:31:37	694.427480916031	0	185.572519083969	13710
56	M	01:50:57	04:22:44	508.167938931298	601.679389312977	02:31:47	695.190839694656	0	187.022900763359	13711
29	W	01:57:58	04:22:44	540.30534351145	601.679389312977	02:24:46	663.053435114504	0	122.748091603053	13712
51	W	01:56:11	04:22:44	532.137404580153	601.679389312977	02:26:33	671.221374045802	0	139.083969465649	13713
43	W	01:59:28	04:22:44	547.175572519084	601.679389312977	02:23:16	656.18320610687	0	109.007633587786	13714
22	W	01:55:27	04:22:44	528.778625954198	601.679389312977	02:27:17	674.580152671756	0	145.801526717557	13715
54	M	01:55:53	04:22:45	530.763358778626	601.717557251908	02:26:52	672.671755725191	0	141.908396946565	13716
39	M	02:01:27	04:22:45	556.259541984733	601.717557251908	02:21:18	647.175572519084	0	90.9160305343511	13717
39	W	02:01:56	04:22:45	558.473282442748	601.717557251908	02:20:49	644.961832061069	0	86.4885496183207	13718
43	M	01:58:23	04:22:46	542.213740458015	601.75572519084	02:24:23	661.297709923664	0	119.083969465649	13719
44	M	01:53:41	04:22:46	520.687022900763	601.75572519084	02:29:05	682.824427480916	0	162.137404580153	13720
38	M	01:55:27	04:22:46	528.778625954198	601.75572519084	02:27:19	674.732824427481	0	145.954198473283	13721
28	W	01:56:13	04:22:46	532.290076335878	601.75572519084	02:26:33	671.221374045802	0	138.931297709924	13722
46	M	01:59:07	04:22:47	545.572519083969	601.793893129771	02:23:40	658.015267175572	0	112.442748091603	13723
47	M	01:49:22	04:22:47	500.916030534351	601.793893129771	02:33:25	702.671755725191	0	201.75572519084	13724
41	M	01:56:07	04:22:48	531.832061068702	601.832061068702	02:26:41	671.832061068702	0	140	13725
28	W	01:53:15	04:22:48	518.702290076336	601.832061068702	02:29:33	684.961832061069	0	166.259541984733	13726
28	W	01:57:30	04:22:49	538.167938931298	601.870229007634	02:25:19	665.572519083969	0	127.404580152672	13727
38	M	01:51:00	04:22:49	508.396946564886	601.870229007634	02:31:49	695.343511450382	0	186.946564885496	13728
28	W	01:53:51	04:22:49	521.450381679389	601.870229007634	02:28:58	682.290076335878	0	160.839694656489	13729
51	M	01:53:24	04:22:49	519.389312977099	601.870229007634	02:29:25	684.351145038168	0	164.961832061069	13730
40	M	02:04:11	04:22:49	568.778625954198	601.870229007634	02:18:38	634.961832061069	0	66.1832061068703	13731
41	M	01:51:01	04:22:49	508.473282442748	601.870229007634	02:31:48	695.267175572519	0	186.793893129771	13732
38	M	01:55:53	04:22:50	530.763358778626	601.908396946565	02:26:57	673.053435114504	0	142.290076335878	13733
35	W	01:53:14	04:22:50	518.625954198473	601.908396946565	02:29:36	685.190839694656	0	166.564885496183	13734
45	W	01:58:26	04:22:50	542.442748091603	601.908396946565	02:24:24	661.374045801527	0	118.931297709924	13735
25	M	01:51:02	04:22:51	508.549618320611	601.946564885496	02:31:49	695.343511450382	0	186.793893129771	13736
28	W	02:00:03	04:22:51	549.847328244275	601.946564885496	02:22:48	654.045801526718	0	104.198473282443	13737
54	W	01:48:49	04:22:51	498.396946564886	601.946564885496	02:34:02	705.496183206107	0	207.099236641221	13738
37	W	02:01:03	04:22:52	554.427480916031	601.984732824428	02:21:49	649.541984732824	0	95.1145038167939	13739
55	W	01:54:27	04:22:52	524.198473282443	601.984732824428	02:28:25	679.770992366412	0	155.572519083969	13740
21	M	01:44:02	04:22:53	476.488549618321	602.022900763359	02:38:51	727.557251908397	0	251.068702290076	13741
60	W	01:49:06	04:22:54	499.69465648855	602.06106870229	02:33:48	704.427480916031	1	204.732824427481	13742
32	M	01:56:44	04:22:54	534.656488549618	602.06106870229	02:26:10	669.465648854962	0	134.809160305344	13743
51	W	01:55:13	04:22:54	527.709923664122	602.06106870229	02:27:41	676.412213740458	0	148.702290076336	13744
27	W	01:58:50	04:22:55	544.274809160305	602.099236641221	02:24:05	659.923664122137	0	115.648854961832	13745
49	W	01:56:57	04:22:55	535.648854961832	602.099236641221	02:25:58	668.549618320611	0	132.900763358779	13746
32	W	02:02:27	04:22:55	560.839694656489	602.099236641221	02:20:28	643.358778625954	0	82.5190839694657	13747
44	W	01:59:19	04:22:56	546.488549618321	602.137404580153	02:23:37	657.786259541985	0	111.297709923664	13748
35	W	01:52:20	04:22:56	514.503816793893	602.137404580153	02:30:36	689.770992366412	0	175.267175572519	13749
35	W	01:53:35	04:22:57	520.229007633588	602.175572519084	02:29:22	684.12213740458	0	163.893129770992	13750
36	M	01:52:01	04:22:57	513.053435114504	602.175572519084	02:30:56	691.297709923664	0	178.24427480916	13751
17	M	01:57:16	04:22:57	537.099236641221	602.175572519084	02:25:41	667.251908396947	0	130.152671755725	13752
36	M	01:57:26	04:22:58	537.862595419847	602.213740458015	02:25:32	666.564885496183	0	128.702290076336	13753
41	W	01:56:44	04:22:58	534.656488549618	602.213740458015	02:26:14	669.770992366412	0	135.114503816794	13754
43	M	01:52:07	04:22:58	513.511450381679	602.213740458015	02:30:51	690.916030534351	0	177.404580152672	13755
33	W	02:02:34	04:22:58	561.374045801527	602.213740458015	02:20:24	643.053435114504	0	81.6793893129772	13756
45	M	02:05:20	04:22:59	574.045801526718	602.251908396947	02:17:39	630.458015267176	0	56.412213740458	13757
42	M	01:59:18	04:22:59	546.412213740458	602.251908396947	02:23:41	658.091603053435	0	111.679389312977	13758
38	M	01:52:01	04:22:59	513.053435114504	602.251908396947	02:30:58	691.450381679389	0	178.396946564886	13759
44	M	01:57:04	04:22:59	536.18320610687	602.251908396947	02:25:55	668.320610687023	0	132.137404580153	13760
29	W	01:50:49	04:23:00	507.557251908397	602.290076335878	02:32:11	697.022900763359	0	189.465648854962	13761
46	M	01:58:06	04:23:00	540.916030534351	602.290076335878	02:24:54	663.664122137405	0	122.748091603053	13762
51	M	01:57:13	04:23:01	536.870229007634	602.328244274809	02:25:48	667.786259541985	0	130.916030534351	13763
